,grid_topology,pv_penetration,hp_penetration,ev_penetration,season,lem,controller,fcast,average_energy_price,peak_power,max_loads,energy_in,energy_out,energy_market,energy_balancing,costs_market,costs_balancing,energy_market_in,energy_balancing_in,energy_market_out,energy_balancing_out,main_in,main_out,hh_in,hh_out,pv_in,pv_out,bat_in,bat_out,hp_in,hp_out,ev_in,ev_out,energy_main_pos,energy_main_neg,energy_main_net,energy_hh_pos,energy_hh_neg,energy_hh_net,energy_pv_pos,energy_pv_neg,energy_pv_net,energy_bat_pos,energy_bat_neg,energy_bat_net,energy_hp_pos,energy_hp_neg,energy_hp_net,energy_ev_pos,energy_ev_neg,energy_ev_net,share_balancing_energy,normalized_market_energy,ratio_gen_dem,ratio_hp_hh,ratio_pv_hp
126,Countryside,0.25,0.75,0.5,summer,True,mpc,naive,0.2774917678855229,36.676,"[36.676, 35.504, 34.208, 33.412, 30.559999999999995, 30.124, 30.116000000000003, 28.504, 27.956, 27.048000000000002, 26.576, 26.392, 25.98, 25.856, 25.344, 25.116, 24.664, 24.164, 23.12, 22.952, 22.804, 22.632, 22.264000000000003, 22.24, 22.096, 22.048, 22.016, 21.98, 21.136, 21.124, 21.108, 20.876, 20.68, 20.611999999999995, 20.564, 20.36, 20.243999999999996, 20.24, 20.176, 19.984, 19.660000000000004, 19.36, 19.14, 19.055999999999997, 18.996, 18.784, 18.772, 18.632, 18.548, 18.5, 18.448, 18.212000000000003, 18.212, 18.168, 18.128, 18.099999999999998, 17.84, 17.816000000000003, 17.784, 17.636, 17.608, 17.595999999999997, 17.48, 17.412, 17.396, 17.356, 17.348, 17.308, 17.276, 16.992, 16.991999999999997, 16.944, 16.924, 16.896, 16.816000000000003, 16.748, 16.692, 16.680000000000003, 16.604, 16.6, 16.528, 16.452, 16.428, 16.38, 16.304000000000002, 16.104, 16.096, 16.052, 15.864, 15.852, 15.804, 15.712000000000002, 15.636000000000001, 15.576, 15.532, 15.336, 15.196, 15.04, 14.824, 14.816, 14.728000000000002]",9504,-11842,3433,506,,,1517,160,1916,346,1640,-3977,0,-7441,7484,0,2020,-2232,0,-1416,0,-753,1640,-3977,-2337,0,-7441,-7441,7484,0,7484,2020,-2232,-212,0,-1416,-1416,0,-753,-753,0.12846,0.35027,0.8025671339300794,0.1902970030909824,5.285310734463277
127,Countryside,0.25,0.75,0.5,transition,True,mpc,naive,0.3298181437109857,-107.36,"[107.36, 101.948, 83.848, 63.06, 61.7, 59.928, 59.188, 58.956, 58.82, 58.488, 58.224, 56.208, 55.232, 54.456, 54.228, 51.176, 50.852, 50.58, 50.104, 49.58, 49.392, 49.364000000000004, 49.104, 48.352000000000004, 48.136, 47.684, 47.384, 46.888, 46.88, 46.416, 46.02, 45.912, 44.996, 44.956, 44.084, 44.068, 43.912, 43.828, 43.804, 43.548, 43.44, 43.076, 43.032, 42.908, 42.852, 42.34, 42.256, 42.164, 41.664, 41.656, 41.6, 41.5, 41.404, 41.212, 41.132, 40.86, 40.808, 40.216, 39.968, 39.936, 39.724, 39.528, 39.464, 39.164, 39.072, 38.976, 38.928, 38.768, 38.724, 38.672, 38.652, 38.588, 38.516, 38.448, 38.232, 38.104, 37.956, 37.644, 37.536, 37.528, 37.456, 37.36, 37.16, 37.136, 36.932, 36.736, 36.468, 36.108, 35.584, 35.556, 35.496, 35.428, 35.308, 35.216, 35.116, 35.112, 34.776, 34.632, 34.624, 34.56, 34.468]",3562,-18149,3453,682,,,141,104,3312,578,0,-14586,0,-6600,3271,0,291,-229,0,-10709,0,-611,0,-14586,-14586,0,-6600,-6600,3271,0,3271,291,-229,62,0,-10709,-10709,0,-611,-611,0.16493,0.35231,0.19626425698385586,1.6225757575757576,0.3054440190493977
128,Countryside,0.25,0.75,0.5,winter,True,mpc,naive,0.3695888909862482,-134.392,"[134.392, 131.304, 129.556, 128.86, 128.644, 124.064, 122.748, 118.368, 108.268, 100.736, 96.576, 93.676, 92.788, 92.364, 92.328, 92.084, 91.588, 91.576, 91.48, 91.136, 90.828, 90.764, 90.46, 89.86, 88.944, 88.904, 88.788, 88.624, 88.224, 87.48, 87.396, 87.24, 87.044, 86.844, 86.82, 85.916, 85.864, 85.784, 85.676, 85.536, 85.472, 85.384, 84.972, 84.908, 84.792, 84.636, 84.476, 84.212, 84.184, 84.156, 84.104, 83.844, 83.332, 82.848, 82.672, 82.624, 82.56, 82.524, 82.264, 81.88, 80.82, 80.816, 80.796, 80.484, 80.44, 80.216, 79.488, 79.396, 78.756, 78.42, 77.12, 76.892, 76.716, 76.284, 76.052, 75.896, 75.452, 75.384, 75.364, 75.344, 75.264, 75.088, 75.024, 75.0, 74.764, 74.616, 74.524, 74.516, 74.496, 74.488, 74.42, 74.34, 73.924, 73.752, 73.704, 73.496, 73.128, 73.044, 72.88, 72.744, 72.632]",1276,-36619,7800,1270,,,118,0,7682,1270,0,-35341,0,-7106,1166,0,110,-17,0,-28901,0,-595,0,-35341,-35341,0,-7106,-7106,1166,0,1166,110,-17,93,0,-28901,-28901,0,-595,-595,0.14002,0.79584,0.03484529888855512,4.067126372079932,0.04034462475346874
129,Countryside,0.25,0.75,0.75,summer,True,mpc,naive,0.2823370314982978,-38.544,"[38.544000000000004, 37.948, 36.992000000000004, 36.46, 34.18, 33.019999999999996, 31.936, 31.612000000000002, 31.024000000000004, 30.2, 29.984, 28.996, 28.748, 28.448, 28.324, 28.304, 28.26, 28.168, 28.072, 27.580000000000002, 27.131999999999998, 27.104, 27.04, 26.98, 26.72, 26.708, 26.552000000000003, 26.548, 26.392, 26.36, 25.651999999999997, 25.648000000000003, 25.595999999999997, 25.344, 25.12, 24.624000000000002, 24.272000000000002, 23.951999999999998, 23.887999999999998, 23.728, 23.364, 23.164, 22.736, 22.631999999999998, 22.5, 22.348, 22.284, 22.088, 22.032000000000004, 22.012, 21.748, 21.54, 21.192, 21.02, 20.844, 20.688, 20.328, 20.24, 20.136, 19.744, 19.743999999999996, 19.672000000000004, 19.628, 19.476, 19.02, 18.896, 18.84, 18.688, 18.664, 18.512, 18.404, 18.24, 18.064, 18.024, 17.964, 17.924, 17.912, 17.908, 17.876, 17.708, 17.692, 17.62, 17.412, 17.16, 17.116, 17.084, 17.084, 16.988, 16.98, 16.748, 16.672, 16.6, 16.492, 16.363999999999997, 16.332, 16.24, 16.22, 16.096, 16.06, 16.028, 15.936000000000002]",9426,-11973,3563,505,,,1563,153,2000,352,1560,-4106,0,-7441,7484,0,1942,-2142,0,-1411,0,-979,1560,-4106,-2546,0,-7441,-7441,7484,0,7484,1942,-2142,-200,0,-1411,-1411,0,-979,-979,0.12414,0.36353,0.7872713605612628,0.18962505039645208,5.304039688164423
130,Countryside,0.25,0.75,0.75,transition,True,mpc,naive,0.3311229685473837,-78.188,"[78.188, 64.612, 58.956, 58.82, 58.58, 58.492, 58.488, 56.208, 55.592, 55.232, 54.372, 52.388, 52.264, 51.652, 50.78, 49.928, 49.42, 49.392, 49.224, 48.316, 48.092, 47.836, 47.804, 47.284, 47.252, 46.912, 46.88, 46.692, 46.02, 45.388, 45.151999999999994, 44.688, 44.512, 44.472, 44.440000000000005, 44.388, 44.212, 44.148, 43.96, 43.484, 43.456, 43.44, 43.26, 43.076, 42.908, 42.8, 42.632, 42.288, 42.256, 42.164, 42.048, 41.724, 41.656, 41.6, 41.584, 41.576, 41.5, 41.404, 41.212, 41.116, 40.808, 40.676, 40.484, 40.48, 40.42, 40.348, 40.216, 40.216, 40.176, 40.132, 40.104, 39.984, 39.936, 39.892, 39.856, 39.84, 39.816, 39.512, 39.416, 39.304, 39.268, 39.104, 39.084, 38.944, 38.644, 38.536, 38.188, 38.032, 38.032, 37.72, 37.58, 37.56, 37.04, 36.964, 36.532, 36.48, 36.412, 36.36, 36.108, 35.84, 35.84]",3555,-18525,3469,747,,,136,101,3333,646,0,-14969,0,-6600,3271,0,284,-221,0,-10707,0,-997,0,-14969,-14969,0,-6600,-6600,3271,0,3271,284,-221,63,0,-10707,-10707,0,-997,-997,0.17718,0.35394,0.19190283400809716,1.6222727272727273,0.30550107406369664
131,Countryside,0.25,0.75,0.75,winter,True,mpc,naive,0.3697419946561517,-134.392,"[134.392, 131.304, 129.556, 129.4, 128.86, 124.064, 122.748, 118.368, 108.268, 100.736, 96.576, 94.156, 93.676, 92.364, 92.328, 92.084, 91.588, 91.576, 91.504, 91.48, 91.276, 91.136, 91.088, 90.828, 90.764, 90.46, 89.86, 89.204, 88.944, 88.904, 87.54, 87.48, 87.24, 87.044, 86.844, 86.5, 85.916, 85.864, 85.784, 85.676, 85.536, 85.472, 85.388, 85.384, 85.296, 85.136, 85.052, 84.972, 84.908, 84.792, 84.476, 84.244, 84.212, 84.156, 84.096, 84.028, 82.792, 82.56, 82.264, 81.88, 81.34, 80.82, 80.816, 80.796, 80.6, 80.44, 80.216, 79.588, 79.488, 79.396, 78.756, 78.42, 78.224, 77.34, 77.276, 77.036, 76.892, 76.716, 76.496, 76.104, 76.024, 75.76, 75.724, 75.452, 75.384, 75.344, 75.264, 75.088, 75.024, 75.0, 74.976, 74.764, 74.524, 74.516, 74.496, 74.488, 74.42, 74.36, 74.34, 74.28, 73.924]",1276,-37079,7851,1333,,,117,0,7734,1333,0,-35801,0,-7106,1166,0,110,-17,0,-28927,0,-1029,0,-35801,-35801,0,-7106,-7106,1166,0,1166,110,-17,93,0,-28927,-28927,0,-1029,-1029,0.14514,0.80104,0.03441301005960247,4.070785251899803,0.04030836242956407
132,Countryside,0.25,0.75,1.0,summer,True,mpc,naive,0.2788194500171739,-76.228,"[76.228, 53.24, 52.548, 46.436, 38.84, 37.660000000000004, 37.019999999999996, 36.492, 35.98, 35.724, 35.644, 35.464, 35.007999999999996, 34.831999999999994, 33.924, 33.507999999999996, 33.32, 32.616, 32.552, 32.312, 32.112, 32.056, 31.968000000000004, 31.715999999999998, 31.620000000000005, 31.604, 31.408, 31.251999999999995, 31.088, 31.04, 30.880000000000003, 30.504, 30.228, 29.447999999999997, 28.168, 28.103999999999996, 28.072, 27.536, 27.056, 27.048, 27.04, 27.0, 26.74, 26.672000000000004, 26.492, 26.387999999999998, 26.36, 26.324, 26.195999999999998, 26.180000000000003, 26.084, 25.856, 25.816, 25.792, 25.692, 25.208, 24.9, 24.043999999999997, 23.1, 22.736, 22.607999999999997, 22.288, 22.256, 22.088, 22.04, 21.66, 21.376, 21.035999999999998, 20.868, 20.752, 20.744, 20.715999999999998, 20.58, 20.492, 20.316000000000003, 20.272, 19.988, 19.892000000000003, 19.772, 19.328, 19.264, 19.168, 19.004, 18.984, 18.852, 18.832, 18.74, 18.708, 18.256, 18.12, 17.956, 17.908, 17.9, 17.676000000000002, 17.648, 17.264, 17.16, 17.072000000000003, 16.984, 16.748, 16.724000000000004]",9658,-12547,3705,490,,,1595,141,2110,349,1901,-4788,0,-7441,7484,0,2174,-2379,0,-1389,0,-1338,1901,-4788,-2887,0,-7441,-7441,7484,0,7484,2174,-2379,-205,0,-1389,-1389,0,-1338,-1338,0.11681,0.37802,0.7697457559575994,0.18666845854051875,5.388048956083513
133,Countryside,0.25,0.75,1.0,transition,True,mpc,naive,0.3297363667740913,-105.216,"[105.216, 104.24, 93.888, 90.54, 59.44, 58.956, 58.864, 58.82, 58.488, 57.992, 56.752, 56.492, 55.64, 55.504, 54.4, 51.644, 51.176, 50.064, 49.872, 49.752, 49.36, 49.14, 49.104, 48.32, 47.468, 47.06, 47.044, 45.704, 45.144, 45.096, 44.92400000000001, 44.788, 44.54, 44.412, 44.404, 44.244, 44.092000000000006, 44.084, 43.936, 43.868, 43.804, 43.588, 43.384, 43.248, 43.068, 43.032, 42.856, 42.852, 42.588, 42.452, 42.164, 42.092, 41.6, 41.476, 41.456, 41.404, 41.22, 41.028, 41.012, 40.796, 40.528, 40.372, 40.368, 39.94, 39.936, 39.532, 39.516, 39.168, 39.124, 39.084, 39.048, 38.776, 38.724, 38.616, 38.588, 38.42, 38.328, 37.632, 37.616, 37.428, 37.376, 37.252, 37.16, 37.104, 37.088, 36.96, 36.764, 36.72, 36.668, 36.532, 36.26, 36.244, 36.132, 35.64, 35.444, 35.44, 35.38, 35.368, 35.224, 35.172, 35.172]",3610,-18680,3604,725,,,188,93,3416,632,0,-15070,0,-6600,3271,0,339,-282,0,-10731,0,-1067,0,-15070,-15070,0,-6600,-6600,3271,0,3271,339,-282,57,0,-10731,-10731,0,-1067,-1067,0.16748,0.36772,0.19325481798715202,1.625909090909091,0.3048178175379741
134,Countryside,0.25,0.75,1.0,winter,True,mpc,naive,0.3695677348209666,-135.016,"[135.016, 131.744, 130.096, 129.944, 129.272, 124.584, 123.336, 118.864, 108.424, 101.176, 96.864, 94.796, 94.452, 94.008, 93.136, 93.1, 93.044, 92.704, 92.576, 92.552, 92.032, 92.016, 91.58, 91.396, 91.288, 91.06, 90.676, 89.776, 89.08, 89.028, 88.904, 88.296, 87.848, 87.708, 87.54, 87.508, 86.872, 86.716, 86.044, 85.916, 85.864, 85.812, 85.784, 85.676, 85.588, 85.564, 85.5, 85.472, 85.452, 85.1, 84.972, 84.964, 84.476, 84.292, 84.212, 84.028, 83.1, 83.056, 82.924, 82.264, 81.796, 81.34, 81.02, 80.952, 80.92, 80.836, 80.82, 80.216, 80.0, 79.396, 79.224, 78.944, 78.632, 78.328, 77.892, 77.864, 77.58, 77.38, 77.04, 76.892, 76.812, 76.532, 76.492, 76.312, 76.204, 76.136, 75.996, 75.876, 75.724, 75.676, 75.512, 75.504, 75.46, 74.984, 74.98, 74.948, 74.9, 74.832, 74.504, 74.42, 74.336]",1276,-37618,7918,1332,,,83,0,7835,1332,0,-36341,0,-7106,1166,0,110,-17,0,-28927,0,-1568,0,-36341,-36341,0,-7106,-7106,1166,0,1166,110,-17,93,0,-28927,-28927,0,-1568,-1568,0.144,0.80788,0.033919931947471955,4.070785251899803,0.04030836242956407
135,Countryside,0.25,1.0,0.0,summer,True,mpc,naive,0.2706492930912146,39.42,"[39.42, 38.492000000000004, 38.263999999999996, 37.68, 37.492, 35.96, 34.888000000000005, 34.888000000000005, 34.364000000000004, 33.464, 32.236000000000004, 31.86, 31.656000000000002, 31.464, 31.112000000000002, 30.620000000000005, 29.736, 29.672, 29.432000000000002, 29.424000000000003, 29.096, 28.86, 27.94, 27.932000000000002, 27.804000000000002, 27.732, 27.624000000000002, 27.548, 27.384, 27.328, 26.971999999999998, 26.44, 26.388, 25.992, 25.94, 25.555999999999997, 25.460000000000004, 25.392, 24.935999999999996, 24.888, 24.483999999999998, 23.88, 23.696, 23.340000000000003, 23.223999999999997, 22.036, 21.976, 21.916, 21.608, 21.184000000000005, 21.044, 20.855999999999998, 20.752, 20.048, 19.852, 19.728000000000005, 19.656, 19.164, 19.032, 18.968, 18.9, 18.48, 18.444000000000003, 18.196, 18.032, 17.92, 17.852, 17.72, 17.708, 17.668, 17.596, 17.592, 17.468, 17.284, 17.08, 17.052, 17.044, 17.044, 16.684, 16.528, 16.452, 16.28, 16.272, 16.148, 16.112000000000002, 16.052, 15.956000000000001, 15.908, 15.856, 15.816, 15.62, 15.575999999999999, 15.52, 15.48, 15.436, 15.367999999999999, 15.308, 15.224, 15.2, 15.152000000000001, 15.088]",9808,-11679,3249,495,,,1496,142,1753,353,2061,-3931,0,-7441,7484,0,2324,-2582,0,-1656,0,0,2061,-3931,-1870,0,-7441,-7441,7484,0,7484,2324,-2582,-258,0,-1656,-1656,0,0,0,0.13221,0.3315,0.8397979279047864,0.22255073242843704,4.519323671497585
136,Countryside,0.25,1.0,0.0,transition,True,mpc,naive,0.3337619076783783,-86.336,"[86.336, 82.036, 80.572, 71.316, 60.688, 60.488, 59.36, 58.084, 57.84, 57.12, 56.736, 56.66, 56.44, 56.412, 56.356, 56.336, 56.188, 55.968, 54.636, 54.348, 53.872, 53.74, 53.52, 52.228, 51.52, 50.776, 50.336, 49.852, 49.516000000000005, 49.22, 48.996, 48.724, 48.18, 47.784, 47.48, 47.432, 47.076, 46.524, 46.344, 46.28, 46.124, 45.892, 45.744, 45.616, 45.412, 45.384, 45.312, 45.296, 45.256, 45.160000000000004, 45.152, 45.072, 44.96, 44.788, 44.664, 44.584, 44.428, 44.352, 44.24, 44.224, 44.076, 43.912, 43.86, 43.54, 43.38, 43.36, 43.352, 43.348, 43.284, 42.852, 42.696, 42.66, 42.612, 42.596, 42.256, 42.192, 42.172, 42.04, 41.992, 41.876, 41.62, 41.492, 41.356, 41.3, 40.752, 40.644, 40.448, 39.532, 39.36, 39.168, 38.932, 38.928, 38.864, 38.228, 37.684, 37.504, 37.464, 37.372, 37.192, 37.16, 37.112]",3611,-19542,3706,769,,,144,102,3562,667,0,-15930,0,-6600,3271,0,340,-283,0,-12659,0,0,0,-15930,-15930,0,-6600,-6600,3271,0,3271,340,-283,57,0,-12659,-12659,0,0,0,0.17184,0.37812,0.18478149626445603,1.918030303030303,0.25839323801248126
137,Countryside,0.25,1.0,0.0,winter,True,mpc,naive,0.3697534299094681,-150.144,"[150.144, 146.82, 145.244, 144.484, 142.68, 138.096, 130.576, 122.816, 122.3, 113.212, 108.016, 106.168, 103.044, 102.876, 102.476, 102.244, 101.544, 101.076, 101.064, 100.352, 99.992, 99.564, 98.38, 96.264, 95.856, 95.8, 95.764, 95.528, 95.192, 94.98, 94.588, 94.348, 93.984, 93.64, 93.616, 93.412, 93.148, 92.78, 92.708, 92.404, 92.252, 90.96, 90.688, 90.312, 90.312, 89.64, 89.56, 89.424, 89.344, 88.98, 88.624, 88.596, 88.42, 88.276, 88.104, 87.948, 87.944, 87.688, 87.56, 87.54, 87.468, 87.2, 86.924, 86.684, 86.464, 86.38, 86.34, 86.224, 86.2, 86.076, 85.864, 85.408, 85.084, 85.016, 84.636, 84.572, 84.544, 84.528, 83.936, 83.28, 82.416, 82.084, 82.0, 81.872, 81.488, 81.24, 81.164, 81.084, 80.96, 80.936, 80.932, 80.92, 80.896, 80.856, 80.832, 80.516, 80.476, 79.852, 79.7, 79.528, 79.348]",1276,-39211,8440,1210,,,84,0,8356,1210,0,-37933,0,-7106,1166,0,110,-17,0,-32088,0,0,0,-37933,-37933,0,-7106,-7106,1166,0,1166,110,-17,93,0,-32088,-32088,0,0,0,0.12539,0.86114,0.03254188875570631,4.515620602307909,0.036337571677885816
138,Countryside,0.25,1.0,0.25,summer,True,mpc,naive,0.2720988125202629,-48.42,"[48.42, 42.204, 35.724000000000004, 35.528, 35.08, 34.936, 34.596000000000004, 34.42, 34.292, 33.308, 31.004, 30.8, 30.596000000000004, 30.104000000000003, 29.016, 28.503999999999998, 28.296000000000003, 28.264, 28.220000000000002, 27.979999999999997, 27.9, 27.752000000000002, 27.520000000000003, 27.304000000000002, 27.096000000000004, 26.016000000000002, 25.936, 25.767999999999997, 25.724, 25.235999999999997, 24.900000000000002, 24.392, 24.363999999999997, 24.232000000000003, 23.983999999999998, 23.18, 23.092, 22.928, 22.656, 22.32, 21.764, 21.479999999999997, 21.232000000000003, 20.752, 20.732, 20.664, 20.508, 20.328, 20.232, 20.048, 19.88, 19.852, 19.788, 19.400000000000002, 19.400000000000002, 19.348, 19.164, 19.068, 18.612000000000002, 18.196, 18.168, 18.128, 17.996000000000002, 17.991999999999997, 17.852, 17.756, 17.72, 17.604, 17.596, 17.592, 17.512, 17.232, 17.08, 17.04, 16.964, 16.956, 16.912, 16.708, 16.688, 16.652, 16.528, 16.456, 16.452, 16.38, 16.288, 16.28, 16.2, 16.16, 16.148, 16.108, 16.095999999999997, 16.048, 15.908, 15.712000000000002, 15.676, 15.62, 15.612, 15.556000000000001, 15.472, 15.436, 15.396]",9755,-11850,3292,492,,,1492,138,1800,354,1957,-4051,0,-7441,7484,0,2271,-2504,0,-1639,0,-266,1957,-4051,-2094,0,-7441,-7441,7484,0,7484,2271,-2504,-233,0,-1639,-1639,0,-266,-266,0.13002,0.33588,0.8232067510548523,0.220266093267034,4.566198901769371
139,Countryside,0.25,1.0,0.25,transition,True,mpc,naive,0.3328272301715367,-101.708,"[101.708, 100.624, 98.784, 61.08, 60.916, 59.36, 58.756, 58.084, 57.996, 57.84, 57.12, 56.736, 56.66, 56.44, 56.336, 56.188, 56.072, 55.968, 54.492, 54.348, 52.228, 51.96, 51.9, 51.868, 51.331999999999994, 51.052, 50.776, 50.336, 50.184, 49.852, 49.36, 49.228, 49.22, 48.996, 48.724, 48.284, 48.18, 47.944, 47.432, 47.336, 46.728, 46.308, 46.28, 46.124, 45.892, 45.848, 45.792, 45.744, 45.628, 45.56, 45.412, 45.384, 45.312, 45.296, 45.256, 45.068, 44.96, 44.92, 44.788, 44.64, 44.584, 44.428, 44.42, 44.24, 44.224, 44.108, 43.416, 43.36, 43.284, 43.216, 43.06, 42.668, 42.372, 42.364, 42.192, 42.172, 41.992, 41.876, 41.492, 41.3, 41.124, 40.94, 40.912, 40.644, 40.564, 40.548, 40.448, 40.408, 40.072, 39.732, 39.616, 39.168, 38.928, 38.864, 38.788, 38.712, 38.604, 38.488, 38.28, 38.228, 38.024]",3593,-19704,3670,767,,,131,74,3539,693,0,-16110,0,-6600,3271,0,322,-263,0,-12621,0,-220,0,-16110,-16110,0,-6600,-6600,3271,0,3271,322,-263,59,0,-12621,-12621,0,-220,-220,0.17286,0.37445,0.1823487616727568,1.9122727272727273,0.25917122256556535
140,Countryside,0.25,1.0,0.25,winter,True,mpc,naive,0.3698381774354991,-150.144,"[150.144, 146.82, 145.244, 144.484, 143.332, 138.752, 130.576, 123.592, 122.96, 114.508, 109.312, 106.168, 104.344, 104.176, 103.776, 103.032, 102.836, 102.504, 102.376, 102.36, 101.78, 101.144, 99.564, 96.264, 96.136, 95.8, 95.528, 95.508, 95.472, 94.348, 94.284, 93.64, 93.412, 93.352, 93.148, 93.1, 92.952, 92.708, 92.448, 92.436, 92.416, 92.048, 90.688, 90.656, 90.312, 89.964, 89.648, 89.64, 89.56, 89.252, 89.216, 89.144, 88.98, 88.624, 88.496, 88.276, 88.22, 87.944, 87.76, 87.688, 87.64, 87.548, 87.54, 87.468, 86.924, 86.684, 86.54, 86.38, 86.2, 85.864, 85.828, 85.408, 85.016, 84.544, 84.412, 84.376, 84.316, 83.936, 83.252, 83.024, 82.952, 82.388, 82.384, 82.104, 82.084, 82.0, 81.872, 81.5, 81.488, 81.24, 81.164, 81.084, 80.96, 80.944, 80.936, 80.932, 80.896, 80.856, 80.832, 80.612, 80.516]",1276,-39591,8460,1275,,,79,0,8381,1275,0,-38313,0,-7106,1166,0,110,-17,0,-32126,0,-342,0,-38313,-38313,0,-7106,-7106,1166,0,1166,110,-17,93,0,-32126,-32126,0,-342,-342,0.13097,0.86318,0.03222954711929479,4.520968195890797,0.036294590051671544
141,Countryside,0.25,1.0,0.5,summer,True,mpc,naive,0.2855731251651827,41.44,"[41.44, 40.708, 39.236000000000004, 36.3, 34.403999999999996, 32.664, 32.468, 29.983999999999998, 28.928, 28.08, 27.924, 27.736, 27.288, 27.276000000000003, 27.119999999999997, 26.119999999999997, 25.611999999999995, 25.264, 24.988, 24.844, 24.772, 24.772, 24.32, 24.264, 24.168, 23.96, 23.804, 23.631999999999998, 23.540000000000003, 23.48, 23.028000000000002, 22.896, 22.624, 22.24, 22.0, 21.98, 21.959999999999997, 21.816, 21.772000000000002, 21.588, 21.56, 21.236000000000004, 21.216, 21.1, 20.852, 20.78, 20.716, 20.628, 20.240000000000002, 19.928, 19.788, 19.740000000000002, 19.612, 19.264, 19.14, 19.076, 19.068000000000005, 19.056, 18.96, 18.939999999999998, 18.684, 18.588, 18.56, 18.392, 18.296, 18.252, 18.048000000000002, 17.956000000000003, 17.852, 17.752, 17.66, 17.368000000000002, 17.276, 17.264, 17.132, 17.035999999999998, 16.896, 16.836, 16.828, 16.808, 16.788, 16.735999999999997, 16.6, 16.592000000000002, 16.54, 16.471999999999998, 16.38, 16.292, 16.288, 16.259999999999998, 16.180000000000003, 16.176000000000002, 16.127999999999997, 16.08, 16.024, 15.968, 15.912, 15.888, 15.844, 15.764, 15.576]",9582,-12096,3438,460,,,1522,113,1916,347,1681,-4194,0,-7441,7484,0,2098,-2265,0,-1658,0,-732,1681,-4194,-2513,0,-7441,-7441,7484,0,7484,2098,-2265,-167,0,-1658,-1658,0,-732,-732,0.11801,0.35078,0.7921626984126984,0.22281951350624915,4.513872135102533
142,Countryside,0.25,1.0,0.5,transition,True,mpc,naive,0.3338621028089825,-90.788,"[90.788, 90.2, 78.52, 75.788, 61.332, 61.296, 61.12, 60.964, 60.852, 60.68, 59.232, 59.048, 58.624, 58.476, 58.26, 57.136, 57.124, 57.056, 57.028, 56.636, 56.384, 56.364, 56.188, 56.068, 54.048, 53.688, 53.52, 53.092, 52.58, 52.228, 51.932, 51.868, 51.148, 50.928000000000004, 50.804, 50.7, 50.336, 49.772, 49.516, 49.504, 49.14, 49.032, 48.996, 48.976, 48.9, 48.284, 48.2, 48.18, 48.072, 47.468, 47.432, 47.268, 45.944, 45.892, 45.876, 45.828, 45.776, 45.536, 45.512, 45.412, 45.4, 45.348, 45.312, 45.068, 44.964, 44.96, 44.684, 44.64, 44.584, 44.428, 44.276, 44.108, 43.912, 43.86, 43.424, 43.416, 43.348, 43.3, 43.284, 43.168, 43.056, 42.832, 42.62, 42.596, 41.944, 41.3, 40.912, 40.84, 40.644, 40.464, 39.788, 39.616, 39.168, 38.928, 38.864, 38.804, 38.596, 38.44, 38.404, 38.228, 38.116]",3588,-20054,3752,799,,,135,82,3617,717,0,-16466,0,-6600,3271,0,317,-257,0,-12603,0,-594,0,-16466,-16466,0,-6600,-6600,3271,0,3271,317,-257,60,0,-12603,-12603,0,-594,-594,0.17557,0.38282,0.17891692430437817,1.9095454545454544,0.2595413790367373
143,Countryside,0.25,1.0,0.5,winter,True,mpc,naive,0.3699324190380117,-150.144,"[150.144, 146.82, 145.244, 144.484, 143.332, 138.752, 137.56, 130.576, 122.964, 114.508, 110.188, 106.168, 104.344, 104.316, 104.176, 103.836, 103.776, 103.032, 102.504, 102.376, 101.78, 101.268, 101.144, 100.428, 99.564, 99.06, 96.264, 96.144, 95.8, 95.528, 95.48, 95.18, 95.024, 94.356, 94.348, 94.336, 94.296, 93.64, 93.572, 93.368, 93.148, 93.064, 92.952, 92.708, 92.436, 92.416, 92.048, 90.688, 90.672, 90.568, 90.36, 90.312, 89.964, 89.928, 89.648, 89.64, 89.56, 89.508, 89.252, 89.144, 88.98, 88.828, 88.456, 88.22, 87.704, 87.64, 87.468, 86.96, 86.54, 86.2, 85.864, 85.828, 85.772, 85.408, 85.016, 84.412, 84.376, 83.936, 83.252, 83.024, 82.952, 82.884, 82.516, 82.388, 82.384, 82.084, 82.0, 81.872, 81.78, 81.7, 81.488, 81.24, 81.164, 81.084, 80.96, 80.936, 80.932, 80.896, 80.856, 80.832, 80.612]",1276,-39897,8498,1314,,,79,0,8419,1314,0,-38619,0,-7106,1166,0,110,-17,0,-32179,0,-595,0,-38619,-38619,0,-7106,-7106,1166,0,1166,110,-17,93,0,-32179,-32179,0,-595,-595,0.13392,0.86705,0.03198235456299973,4.528426681677455,0.036234811523042976
