,grid_topology,pv_penetration,hp_penetration,ev_penetration,season,lem,controller,fcast,average_energy_price,peak_power,max_loads,energy_in,energy_out,energy_market,energy_balancing,costs_market,costs_balancing,energy_market_in,energy_balancing_in,energy_market_out,energy_balancing_out,main_in,main_out,hh_in,hh_out,pv_in,pv_out,bat_in,bat_out,hp_in,hp_out,ev_in,ev_out,energy_main_pos,energy_main_neg,energy_main_net,energy_hh_pos,energy_hh_neg,energy_hh_net,energy_pv_pos,energy_pv_neg,energy_pv_net,energy_bat_pos,energy_bat_neg,energy_bat_net,energy_hp_pos,energy_hp_neg,energy_hp_net,energy_ev_pos,energy_ev_neg,energy_ev_net,share_balancing_energy,normalized_market_energy,ratio_gen_dem,ratio_hp_hh,ratio_pv_hp
122,Urban,0.25,0.75,0.0,winter,True,mpc,naive,0.3593689405313929,-883.572,"[883.572, 845.928, 845.744, 835.584, 830.888, 800.124, 798.316, 795.852, 782.828, 780.992, 774.648, 766.924, 764.684, 763.288, 755.392, 747.852, 731.932, 731.924, 726.48, 718.992, 713.916, 703.704, 703.588, 703.104, 700.816, 690.648, 687.944, 680.88, 677.868, 676.72, 673.056, 671.748, 671.716, 663.632, 659.772, 659.528, 653.508, 649.632, 641.164, 638.412, 635.0, 634.6, 630.86, 629.912, 627.868, 627.708, 624.008, 623.796, 606.976, 606.244, 606.224, 605.984, 605.068, 604.856, 602.948, 602.824, 602.78, 596.816, 592.14, 589.784, 589.544, 587.976, 587.68, 587.408, 585.848, 584.16, 583.868, 583.548, 574.572, 574.148, 572.736, 571.664, 568.856, 566.7, 565.6, 565.352, 564.524, 564.336, 564.236, 562.848, 562.82, 562.672, 560.964, 560.916, 559.524, 557.64, 556.524, 556.516, 555.892, 555.408, 554.844, 554.7719999999999, 548.504, 548.272, 548.252, 547.3, 546.972, 546.012, 544.816, 543.672, 543.516]",25620,-312599,67717,9687,,,42,2789,67675,6898,0,-286970,0,-124433,22521,0,3099,-2820,0,-185346,0,0,0,-286970,-286970,0,-124433,-124433,22521,0,22521,3099,-2820,279,0,-185346,-185346,0,0,0,0.12515,0.69803,0.08195803569429205,1.4895244830551382,0.12150788255478942
123,Urban,0.25,0.75,0.25,summer,True,mpc,naive,0.2971076246973622,-256.712,"[256.712, 240.72799999999998, 237.108, 235.452, 234.93599999999998, 228.928, 222.504, 221.89600000000002, 219.144, 218.408, 218.172, 217.40800000000002, 215.584, 214.576, 212.752, 211.692, 211.036, 210.764, 210.46, 209.656, 209.624, 208.1, 205.86, 205.284, 204.06, 202.436, 201.584, 199.204, 199.06, 197.54000000000002, 197.196, 196.388, 195.76, 195.576, 193.864, 191.82000000000002, 191.676, 191.60799999999998, 190.48, 190.444, 190.368, 190.284, 189.988, 189.888, 188.992, 188.18, 188.07999999999998, 185.46800000000002, 185.42000000000002, 185.35999999999999, 185.292, 183.936, 183.768, 183.656, 183.14800000000002, 183.136, 183.084, 183.052, 182.852, 182.336, 182.33599999999998, 182.248, 182.084, 182.01999999999998, 182.012, 181.54, 181.452, 181.196, 181.11200000000002, 181.06, 180.824, 179.712, 179.668, 179.42, 178.756, 178.288, 178.276, 178.21599999999998, 178.196, 177.628, 177.428, 177.392, 177.352, 177.244, 176.868, 176.23600000000002, 176.196, 176.104, 175.91199999999998, 175.796, 175.032, 174.94, 174.812, 174.58, 173.22, 173.152, 172.868, 172.26, 172.16, 172.112, 171.776]",81658,-152975,40206,8321,,,11992,3358,28214,4963,2982,-74292,0,-124822,73997,0,7661,-8528,0,-12323,0,-7302,2982,-74292,-71310,0,-124822,-124822,73997,0,73997,7661,-8528,-867,0,-12323,-12323,0,-7302,-7302,0.17147,0.41444,0.5337996404641281,0.09872458380734166,6.0047877951797455
124,Urban,0.25,0.75,0.25,transition,True,mpc,naive,0.3287565745195803,-548.544,"[548.544, 544.6120000000001, 544.392, 533.0559999999999, 524.6959999999999, 518.192, 512.424, 497.568, 497.06800000000004, 478.296, 466.656, 465.324, 465.148, 456.036, 442.216, 436.544, 434.804, 431.79200000000003, 426.608, 422.892, 420.86, 418.56, 415.864, 412.792, 403.284, 401.164, 396.408, 395.26, 393.904, 390.548, 383.424, 375.324, 371.308, 370.636, 366.48, 359.88, 359.32, 358.464, 357.98400000000004, 356.04, 356.008, 354.488, 351.884, 351.672, 349.596, 348.016, 347.32, 346.584, 344.616, 342.03999999999996, 340.77599999999995, 340.0, 337.692, 336.276, 334.872, 334.80400000000003, 334.652, 332.188, 331.944, 329.42, 325.632, 323.74, 323.472, 320.844, 320.732, 320.17999999999995, 318.508, 314.308, 312.34, 310.796, 310.548, 310.148, 309.584, 308.932, 306.908, 305.07599999999996, 304.59200000000004, 303.812, 303.388, 302.696, 300.356, 299.88, 298.98, 297.724, 296.41200000000003, 295.048, 294.344, 293.42400000000004, 293.264, 291.47999999999996, 289.752, 288.288, 287.308, 287.17199999999997, 286.948, 286.788, 286.368, 285.644, 283.188, 281.644, 280.668]",44870,-179669,40094,8844,,,3989,3631,36105,5213,0,-134789,0,-115341,39342,0,5528,-5782,0,-52413,0,-6133,0,-134789,-134789,0,-115341,-115341,39342,0,39342,5528,-5782,-254,0,-52413,-52413,0,-6133,-6133,0.18072,0.41329,0.24973701640238438,0.45441776991702865,0.7506153053631732
125,Urban,0.25,0.75,0.25,winter,True,mpc,naive,0.3588347537264184,-899.824,"[899.824, 860.492, 854.516, 849.876, 839.364, 812.728, 811.36, 800.488, 795.788, 791.188, 783.632, 777.868, 771.716, 770.24, 769.8, 765.672, 758.036, 749.492, 746.604, 736.808, 721.024, 706.356, 706.06, 705.98, 705.712, 703.064, 694.168, 686.992, 681.896, 680.792, 680.272, 680.204, 679.376, 677.2, 670.524, 658.08, 653.412, 653.084, 652.152, 648.752, 645.856, 645.58, 643.816, 639.3, 631.516, 631.332, 630.608, 625.912, 616.644, 615.836, 614.608, 612.836, 607.292, 606.096, 604.468, 603.576, 602.588, 601.756, 601.448, 600.484, 597.856, 595.712, 594.328, 592.796, 592.412, 590.684, 590.584, 586.9, 585.832, 584.0, 580.604, 578.08, 577.368, 577.136, 577.068, 575.5200000000001, 574.576, 573.624, 573.5, 572.592, 571.124, 571.052, 570.232, 569.088, 567.22, 566.868, 566.756, 563.74, 563.676, 561.1840000000001, 560.464, 557.404, 556.644, 556.272, 555.968, 554.888, 553.492, 553.272, 553.056, 553.048, 551.284]",26374,-318027,68188,10171,,,25,2699,68163,7472,0,-291644,0,-124433,23345,0,3029,-2730,0,-185560,0,-5304,0,-291644,-291644,0,-124433,-124433,23345,0,23345,3029,-2730,299,0,-185560,-185560,0,-5304,-5304,0.1298,0.70288,0.08293006568624676,1.491244284072553,0.12580836387152403
126,Urban,0.25,0.75,0.5,summer,True,mpc,naive,0.3001280999986451,-263.624,"[263.62399999999997, 258.59999999999997, 252.0, 244.52, 242.628, 242.35999999999999, 241.72000000000003, 241.5, 228.06400000000002, 227.88, 225.22000000000003, 222.412, 221.54399999999998, 219.012, 216.864, 216.228, 216.072, 214.24, 214.156, 211.62, 210.584, 209.784, 208.232, 207.344, 207.34, 207.304, 207.116, 206.8, 205.9, 205.14000000000001, 204.792, 203.26, 203.1, 203.044, 200.924, 200.924, 199.656, 199.36399999999998, 199.22, 197.88400000000001, 197.412, 197.18400000000003, 196.324, 194.02800000000002, 193.412, 192.864, 191.39200000000002, 191.36, 191.28400000000002, 190.88799999999998, 190.144, 189.868, 189.448, 189.39999999999998, 188.87599999999998, 187.624, 187.14000000000001, 187.108, 186.96, 186.308, 186.272, 185.772, 185.704, 185.57999999999998, 185.412, 185.10399999999998, 184.952, 184.804, 184.46, 183.9, 183.796, 183.50799999999998, 183.42, 183.208, 182.196, 181.636, 181.608, 181.256, 180.92, 180.796, 180.052, 179.78, 179.304, 179.292, 179.044, 179.02, 178.964, 178.768, 178.608, 178.48399999999998, 178.464, 177.468, 177.356, 177.04399999999998, 176.832, 176.104, 175.576, 175.49599999999998, 175.256, 174.94, 174.724]",81416,-156107,41535,8346,,,12227,3378,29308,4968,2587,-77271,0,-124822,73997,0,7419,-8245,0,-12181,0,-10859,2587,-77271,-74684,0,-124822,-124822,73997,0,73997,7419,-8245,-826,0,-12181,-12181,0,-10859,-10859,0.16732,0.42814,0.5215397131454708,0.09758696383650318,6.074788605204827
127,Urban,0.25,0.75,0.5,transition,True,mpc,naive,0.3300295606535156,-562.184,"[562.184, 556.636, 556.592, 552.452, 540.0600000000001, 524.6600000000001, 519.656, 516.4079999999999, 506.82, 494.86, 486.68, 469.16, 462.844, 462.7, 452.952, 449.076, 447.604, 441.94, 437.596, 431.24, 421.04400000000004, 420.64, 420.14799999999997, 419.376, 416.636, 416.144, 415.752, 415.632, 415.296, 411.0, 410.82, 409.76800000000003, 409.212, 407.704, 403.98, 403.94, 401.584, 396.424, 395.384, 393.43199999999996, 388.904, 388.852, 385.33599999999996, 384.364, 377.18, 375.952, 374.924, 373.43199999999996, 371.788, 371.1, 370.12, 369.108, 365.00399999999996, 363.612, 363.58, 357.972, 357.296, 357.22400000000005, 356.776, 355.444, 354.968, 353.3, 352.564, 350.036, 349.304, 346.74, 344.70000000000005, 342.828, 341.944, 338.54400000000004, 337.34, 336.28, 334.58799999999997, 332.288, 329.552, 327.96000000000004, 327.912, 326.59200000000004, 326.52, 325.048, 324.22799999999995, 322.664, 321.144, 321.072, 320.124, 319.164, 317.3, 315.832, 315.688, 312.26, 311.024, 309.852, 309.68, 309.62399999999997, 308.32800000000003, 308.112, 305.596, 305.00399999999996, 303.796, 303.3, 303.228]",45017,-187578,41793,8818,,,4105,3381,37688,5437,0,-142552,0,-115341,39342,0,5675,-5947,0,-52713,0,-13577,0,-142552,-142552,0,-115341,-115341,39342,0,39342,5675,-5947,-272,0,-52713,-52713,0,-13577,-13577,0.17423,0.4308,0.2399908304811865,0.4570187530886675,0.7463434067497581
128,Urban,0.25,0.75,0.5,winter,True,mpc,naive,0.3592759570515069,-900.796,"[900.796, 861.744, 855.064, 852.088, 850.892, 831.404, 811.644, 802.636, 800.136, 796.7, 795.948, 784.66, 780.384, 778.004, 772.8, 770.62, 767.96, 764.304, 760.148, 747.78, 731.84, 727.616, 725.392, 722.412, 710.924, 708.1, 705.056, 704.132, 699.664, 694.168, 687.872, 687.82, 686.992, 680.272, 679.376, 674.38, 674.12, 668.884, 668.184, 667.66, 666.968, 663.14, 655.452, 651.944, 645.068, 640.588, 634.712, 634.54, 633.072, 631.916, 631.316, 630.292, 627.772, 625.8, 623.988, 623.076, 620.632, 619.444, 618.0519999999999, 615.056, 612.516, 609.656, 608.96, 607.852, 606.972, 605.656, 599.136, 598.872, 597.504, 596.768, 595.348, 595.256, 595.056, 591.788, 587.06, 586.64, 585.78, 585.096, 584.208, 583.704, 582.74, 581.408, 580.6120000000001, 579.548, 576.784, 575.94, 574.616, 571.98, 571.336, 570.468, 569.464, 569.052, 568.664, 566.916, 564.908, 564.408, 561.404, 559.828, 559.004, 558.748, 557.596]",26375,-325087,69332,10722,,,20,2669,69312,8053,0,-298702,0,-124433,23345,0,3030,-2730,0,-185629,0,-12295,0,-298702,-298702,0,-124433,-124433,23345,0,23345,3030,-2730,300,0,-185629,-185629,0,-12295,-12295,0.13393,0.71467,0.08113212770735219,1.491798799353869,0.12576159975003906
129,Urban,0.25,0.75,0.75,summer,True,mpc,naive,0.3021663050170231,-313.112,"[313.112, 286.976, 285.956, 262.76, 257.90799999999996, 256.492, 254.236, 251.94799999999998, 247.25199999999998, 246.52800000000002, 241.12400000000002, 239.45600000000002, 238.88799999999998, 238.128, 232.92399999999998, 232.796, 232.464, 231.60399999999998, 230.836, 229.74800000000002, 228.996, 226.916, 224.528, 221.212, 220.864, 220.104, 219.036, 219.024, 218.616, 217.65200000000002, 217.384, 215.55599999999998, 214.05200000000002, 213.424, 211.796, 209.15200000000002, 208.56, 208.5, 208.416, 208.188, 207.972, 207.62800000000001, 207.476, 207.144, 206.68, 204.644, 203.708, 202.16, 201.76, 201.26, 200.8, 200.324, 200.24800000000002, 199.952, 199.75199999999998, 199.58800000000002, 197.568, 195.936, 195.73600000000002, 195.51600000000002, 195.344, 195.304, 195.096, 194.58, 194.17600000000002, 194.104, 193.836, 193.796, 192.52, 192.50400000000002, 192.39999999999998, 192.224, 192.04399999999998, 191.09199999999998, 190.992, 190.94, 190.112, 189.848, 189.572, 188.728, 188.364, 188.032, 187.356, 186.908, 186.844, 186.276, 186.14000000000001, 186.052, 185.5, 185.328, 185.128, 184.972, 184.73600000000002, 184.684, 184.49200000000002, 184.364, 184.204, 183.548, 183.088, 183.032, 182.98]",81615,-160933,44049,8126,,,13013,3161,31036,4965,1996,-81307,0,-124822,73997,0,7618,-8453,0,-12281,0,-15377,1996,-81307,-79311,0,-124822,-124822,73997,0,73997,7618,-8453,-835,0,-12281,-12281,0,-15377,-15377,0.15575,0.45406,0.5071365102247519,0.09838810466103731,6.025323670710854
130,Urban,0.25,0.75,0.75,transition,True,mpc,naive,0.3314150733426559,-617.06,"[617.06, 595.928, 592.792, 591.256, 577.38, 575.18, 574.064, 567.576, 521.712, 517.88, 498.31600000000003, 497.512, 495.664, 490.184, 484.416, 474.352, 471.68, 468.388, 467.904, 453.348, 451.78, 449.716, 444.588, 443.02799999999996, 441.248, 435.488, 434.75600000000003, 431.416, 419.32800000000003, 418.8, 415.69599999999997, 415.64, 412.388, 407.12, 406.384, 403.752, 402.144, 399.38, 398.82399999999996, 398.536, 398.5, 396.88, 396.864, 395.7, 392.608, 392.052, 391.93600000000004, 391.224, 390.976, 390.388, 389.284, 384.52, 381.396, 380.64, 380.316, 379.108, 379.028, 371.936, 370.836, 370.18800000000005, 369.98, 367.81600000000003, 365.056, 364.012, 363.71999999999997, 357.916, 357.276, 355.088, 354.164, 352.47999999999996, 350.3, 349.288, 347.676, 345.14799999999997, 344.232, 342.244, 342.072, 340.712, 338.724, 338.384, 335.96400000000006, 334.83200000000005, 334.264, 333.18, 332.31600000000003, 331.66400000000004, 330.95599999999996, 329.528, 320.56399999999996, 319.816, 319.4, 318.712, 317.14799999999997, 316.784, 314.368, 313.56, 313.432, 312.94800000000004, 310.95599999999996, 310.504, 308.26]",44796,-193058,42389,8549,,,4074,2864,38315,5685,0,-148252,0,-115341,39342,0,5454,-5607,0,-52839,0,-19271,0,-148252,-148252,0,-115341,-115341,39342,0,39342,5454,-5607,-153,0,-52839,-52839,0,-19271,-19271,0.16783,0.43695,0.23203389654922355,0.45811116602075586,0.7445636745585646
131,Urban,0.25,0.75,0.75,winter,True,mpc,naive,0.3595746221794283,-902.52,"[902.52, 865.372, 860.308, 857.636, 853.416, 838.6, 814.932, 813.816, 807.1, 799.4, 797.124, 789.184, 786.468, 783.216, 779.632, 776.636, 775.24, 774.392, 773.088, 758.076, 740.832, 739.76, 735.084, 732.184, 723.552, 719.888, 713.872, 710.924, 704.216, 699.664, 694.42, 694.168, 693.244, 689.408, 686.992, 684.136, 682.228, 677.504, 677.168, 675.268, 672.932, 668.912, 666.904, 662.68, 662.456, 658.984, 656.96, 655.856, 655.824, 653.796, 649.856, 648.88, 643.568, 637.224, 630.876, 630.292, 628.56, 628.068, 626.9799999999999, 622.372, 621.28, 616.564, 613.748, 613.432, 611.608, 611.06, 609.968, 607.796, 606.192, 605.612, 605.064, 602.192, 600.252, 596.26, 595.02, 592.924, 592.604, 592.24, 591.18, 589.084, 588.6640000000001, 587.004, 586.492, 581.736, 580.928, 580.016, 579.48, 579.14, 577.26, 576.176, 576.104, 575.4, 574.884, 574.272, 573.092, 571.18, 571.136, 570.516, 569.312, 568.4440000000001, 566.86]",26376,-331137,70282,11110,,,23,2579,70259,8531,0,-304750,0,-124433,23345,0,3031,-2731,0,-185885,0,-18088,0,-304750,-304750,0,-124433,-124433,23345,0,23345,3031,-2731,300,0,-185885,-185885,0,-18088,-18088,0.1365,0.72447,0.079652832513431,1.4938561314120853,0.12558840143099229
132,Urban,0.25,0.75,1.0,summer,True,mpc,naive,0.3032193279705058,-353.2,"[353.2, 347.78799999999995, 328.98, 308.44800000000004, 299.92, 296.75600000000003, 293.116, 292.41599999999994, 278.848, 266.42, 265.652, 261.41200000000003, 261.02, 255.44, 253.344, 250.78, 250.332, 246.288, 245.96800000000002, 244.63599999999997, 242.44, 240.31999999999996, 236.328, 235.348, 235.14000000000001, 234.876, 234.27200000000002, 232.512, 231.58800000000002, 228.012, 227.19599999999997, 225.132, 224.62, 222.96800000000002, 222.76800000000003, 221.736, 219.884, 216.084, 214.596, 212.892, 212.66000000000003, 212.40800000000002, 211.94400000000002, 211.652, 209.42, 209.364, 209.256, 209.05599999999998, 208.78, 208.644, 208.328, 207.752, 207.56799999999998, 207.34, 207.29199999999997, 207.036, 206.80800000000002, 206.788, 206.37199999999999, 205.952, 205.74, 204.988, 203.57600000000002, 203.27200000000002, 201.968, 201.62800000000001, 201.4, 201.124, 199.996, 199.976, 199.712, 199.136, 198.9, 198.796, 198.792, 198.268, 198.0, 197.316, 197.28, 196.504, 195.82800000000003, 195.36, 195.152, 194.264, 193.476, 193.44, 192.948, 192.624, 192.404, 192.144, 192.09199999999998, 191.9, 191.516, 190.788, 190.292, 190.112, 190.016, 189.54399999999998, 188.98, 188.94799999999998, 188.808]",81464,-166243,45764,7511,,,13505,2536,32259,4975,1681,-86452,0,-124822,73997,0,7467,-8306,0,-12370,0,-20745,1681,-86452,-84771,0,-124822,-124822,73997,0,73997,7467,-8306,-839,0,-12370,-12370,0,-20745,-20745,0.14099,0.47174,0.4900296553839861,0.0991011199948727,5.98197251414713
133,Urban,0.25,0.75,1.0,transition,True,mpc,naive,0.3319694827606819,-623.4639999999999,"[623.4639999999999, 615.66, 592.792, 590.772, 586.776, 581.736, 578.62, 575.312, 561.496, 539.5039999999999, 520.136, 519.844, 512.676, 508.62, 508.312, 503.668, 502.708, 499.272, 492.98, 492.252, 489.664, 487.916, 480.26800000000003, 479.696, 475.62, 460.476, 457.76, 450.512, 448.048, 448.036, 446.488, 438.208, 435.44, 433.816, 433.728, 426.18, 424.704, 423.932, 417.988, 416.312, 413.84000000000003, 411.672, 411.48, 409.732, 406.744, 406.15200000000004, 401.752, 400.264, 398.428, 397.07599999999996, 395.788, 395.676, 394.272, 394.26, 390.26800000000003, 388.452, 386.856, 386.38, 383.656, 381.612, 381.216, 380.06, 376.136, 375.548, 369.14, 366.94, 366.52799999999996, 366.448, 365.5, 364.136, 361.828, 361.564, 357.228, 356.408, 352.17600000000004, 347.752, 346.656, 346.49600000000004, 343.572, 342.95599999999996, 341.084, 340.29600000000005, 336.62, 336.464, 333.79200000000003, 333.644, 332.81600000000003, 332.416, 332.052, 331.17199999999997, 329.688, 326.856, 326.664, 322.748, 322.532, 322.232, 322.22, 321.78000000000003, 319.04, 317.556, 317.344]",44811,-198287,44213,8255,,,4420,2630,39793,5625,0,-153469,0,-115341,39342,0,5469,-5692,0,-52864,0,-24390,0,-153469,-153469,0,-115341,-115341,39342,0,39342,5469,-5692,-223,0,-52864,-52864,0,-24390,-24390,0.15733,0.45575,0.22599060957097541,0.4583279146183924,0.7442115617433414
134,Urban,0.25,0.75,1.0,winter,True,mpc,naive,0.3594109069882463,-908.104,"[908.104, 870.232, 869.872, 861.9, 859.284, 848.524, 824.624, 819.032, 810.536, 808.464, 801.536, 797.832, 792.32, 788.972, 785.84, 785.672, 783.948, 781.776, 778.548, 758.42, 751.652, 747.152, 744.12, 736.932, 734.352, 733.28, 715.284, 715.016, 712.252, 703.136, 702.992, 701.348, 697.1, 694.508, 693.54, 688.38, 688.196, 684.36, 680.828, 680.372, 678.848, 677.696, 676.648, 669.448, 667.092, 663.928, 663.636, 662.528, 661.492, 660.828, 660.576, 650.892, 649.424, 639.676, 638.86, 634.8, 634.168, 633.212, 631.236, 631.184, 629.436, 623.86, 621.288, 619.884, 619.652, 617.864, 617.572, 615.136, 611.924, 609.828, 608.048, 605.4, 605.248, 603.508, 603.428, 602.164, 600.1, 599.816, 598.056, 597.116, 592.604, 591.084, 590.8760000000001, 590.868, 587.248, 586.872, 586.028, 585.9, 585.62, 585.336, 584.188, 582.624, 580.232, 579.792, 578.776, 578.432, 577.976, 577.508, 576.896, 576.1320000000001, 575.32]",26378,-336170,71063,10641,,,24,2105,71039,8536,0,-309784,0,-124433,23345,0,3033,-2726,0,-185887,0,-23124,0,-309784,-309784,0,-124433,-124433,23345,0,23345,3033,-2726,307,0,-185887,-185887,0,-23124,-23124,0.13024,0.73252,0.07846625219383051,1.49387220431879,0.1255870501971628
135,Urban,0.25,1.0,0.0,summer,True,mpc,naive,0.3115071630582777,-317.38800000000003,"[317.38800000000003, 290.188, 285.848, 265.104, 251.58799999999997, 251.12000000000003, 241.21600000000004, 240.11599999999999, 234.636, 234.472, 233.732, 232.30800000000002, 230.768, 229.21599999999998, 228.24399999999997, 228.212, 222.152, 221.504, 220.708, 220.06799999999998, 219.232, 218.496, 216.084, 216.036, 215.016, 213.44400000000002, 212.644, 211.96800000000002, 209.41199999999998, 209.128, 208.352, 208.328, 208.26, 207.668, 207.45999999999998, 207.01999999999998, 207.008, 206.79999999999998, 206.584, 205.748, 205.388, 204.94, 204.548, 203.864, 203.184, 201.38400000000001, 201.3, 200.12, 199.536, 199.428, 199.416, 198.528, 198.512, 198.012, 197.548, 197.42399999999998, 197.312, 196.82799999999997, 196.308, 196.29999999999998, 195.88, 195.796, 195.26000000000002, 194.42, 194.39999999999998, 194.37199999999999, 193.17200000000003, 192.956, 190.93200000000002, 190.84799999999998, 190.824, 190.10399999999998, 189.608, 188.34, 188.012, 187.54, 187.256, 186.868, 186.356, 186.044, 185.92, 185.536, 185.05200000000002, 185.04, 184.452, 184.224, 184.11599999999999, 183.956, 183.928, 183.504, 183.3, 183.12800000000001, 182.86, 182.34, 182.024, 181.87199999999999, 181.424, 181.292, 181.132, 181.132, 180.792]",74912,-148604,39528,8572,,,11352,3488,28176,5084,4776,-78461,0,-124822,67754,0,7158,-7982,0,-15800,0,0,4776,-78461,-73685,0,-124822,-124822,67754,0,67754,7158,-7982,-824,0,-15800,-15800,0,0,0,0.17821,0.40745,0.5041048693171113,0.12658025027639358,4.288227848101266
136,Urban,0.25,1.0,0.0,transition,True,mpc,naive,0.3373551742113782,-721.84,"[721.84, 714.632, 657.7280000000001, 647.7439999999999, 647.2560000000001, 643.292, 641.1479999999999, 631.396, 627.452, 617.852, 602.9559999999999, 593.3679999999999, 576.416, 561.04, 534.572, 499.076, 495.104, 492.756, 490.68, 486.892, 484.85999999999996, 484.06399999999996, 483.76800000000003, 482.64000000000004, 481.44, 474.872, 470.47200000000004, 463.44, 461.81600000000003, 455.448, 445.508, 442.988, 440.82399999999996, 439.168, 438.90000000000003, 438.468, 433.448, 418.436, 417.584, 416.168, 408.0, 406.704, 401.112, 399.22400000000005, 398.78, 396.29999999999995, 394.188, 391.672, 390.644, 388.148, 385.596, 381.16, 379.12399999999997, 375.004, 372.0, 370.15599999999995, 367.484, 364.26, 361.85200000000003, 359.584, 358.84000000000003, 353.86, 352.684, 351.768, 350.468, 350.128, 350.0, 346.756, 346.128, 345.56800000000004, 345.052, 344.96000000000004, 344.852, 344.844, 343.456, 342.98400000000004, 342.616, 337.63199999999995, 332.3, 331.26, 330.73600000000005, 329.908, 328.796, 327.348, 327.25600000000003, 327.22, 324.81600000000003, 324.74, 324.024, 323.85999999999996, 323.53999999999996, 323.212, 322.68, 322.564, 319.42, 319.23199999999997, 318.804, 318.15999999999997, 317.428, 316.288, 316.232]",41128,-187528,42388,8896,,,3942,3401,38446,5495,5,-146398,0,-115341,35708,0,5420,-5641,0,-66546,0,0,5,-146398,-146393,0,-115341,-115341,35708,0,35708,5420,-5641,-221,0,-66546,-66546,0,0,0,0.17347,0.43694,0.2193165820570795,0.5769500871329363,0.536591230126529
137,Urban,0.25,1.0,0.0,winter,True,mpc,naive,0.3630792766120173,-1164.932,"[1164.932, 1134.568, 1126.6, 1112.14, 1066.288, 1058.168, 1037.392, 1036.4, 1033.136, 1004.152, 1002.74, 999.248, 993.52, 988.352, 984.36, 965.42, 954.712, 952.252, 943.236, 940.548, 937.364, 899.012, 895.1, 892.608, 886.448, 885.748, 885.208, 884.412, 883.768, 881.572, 879.884, 876.912, 876.64, 863.248, 859.684, 848.356, 848.036, 838.548, 832.344, 828.956, 826.404, 814.472, 814.336, 813.716, 811.024, 810.752, 796.844, 795.864, 790.908, 789.124, 787.704, 783.156, 782.372, 778.348, 772.776, 768.78, 766.616, 760.688, 756.084, 755.0, 753.992, 752.852, 751.936, 742.948, 740.348, 736.436, 732.616, 722.136, 717.76, 716.26, 715.556, 714.452, 713.556, 711.756, 710.336, 710.18, 709.628, 706.228, 705.836, 705.076, 703.452, 702.896, 702.256, 702.148, 701.848, 701.084, 699.464, 697.068, 697.044, 697.02, 694.86, 690.808, 689.044, 688.212, 687.836, 686.668, 686.648, 685.552, 684.116, 681.4, 680.936]",25620,-381518,82843,12434,,,20,3132,82823,9302,0,-355893,0,-124433,22521,0,3099,-2811,0,-254274,0,0,0,-355893,-355893,0,-124433,-124433,22521,0,22521,3099,-2811,288,0,-254274,-254274,0,0,0,0.1305,0.85395,0.06715279488779036,2.0434611397298146,0.088569810519361
138,Urban,0.25,1.0,0.25,summer,True,mpc,naive,0.2976886499674894,-289.432,"[289.432, 283.488, 271.76800000000003, 247.2, 242.072, 238.24800000000002, 238.07999999999998, 236.86800000000002, 236.49599999999998, 231.468, 229.40800000000002, 228.844, 226.952, 225.75199999999998, 224.42, 219.30399999999997, 219.232, 219.196, 218.356, 216.272, 214.088, 213.66, 212.99200000000002, 211.392, 211.224, 208.48, 208.24800000000002, 207.864, 207.192, 206.76399999999998, 204.784, 204.624, 204.476, 204.444, 204.052, 203.676, 202.00000000000003, 201.34799999999998, 201.07999999999998, 201.048, 200.828, 200.764, 200.46, 200.384, 200.32, 199.99599999999998, 199.812, 199.372, 198.476, 197.932, 197.772, 197.768, 197.34400000000002, 195.812, 195.316, 194.572, 194.46, 193.54399999999998, 193.48000000000002, 193.14, 192.524, 191.708, 191.536, 191.236, 191.052, 190.83200000000002, 190.476, 190.356, 190.228, 189.648, 189.44400000000002, 188.67600000000002, 188.252, 188.056, 187.88, 187.784, 187.56, 187.54000000000002, 186.964, 186.804, 186.336, 185.264, 185.15599999999998, 185.124, 184.756, 184.68, 184.66, 184.308, 183.744, 183.416, 182.66, 182.428, 182.37599999999998, 182.324, 182.268, 181.84799999999998, 181.68, 181.18, 180.936, 180.304, 179.14]",81719,-156743,40417,7967,,,11954,2861,28463,5106,2701,-77719,0,-124822,73997,0,7722,-8589,0,-15948,0,-7384,2701,-77719,-75018,0,-124822,-124822,73997,0,73997,7722,-8589,-867,0,-15948,-15948,0,-7384,-7384,0.16466,0.41662,0.5213566156064385,0.1277659386967041,4.639892149485829
